passengerID	OrigTAZ	DestTAZ	mode	timePeriod	direction	PAT
895	3800	611	6	AM	1	484
896	43	91	6	AM	1	560
897	316	707	6	AM	1	461
898	319	573	6	AM	1	559
899	319	1484	6	AM	1	452
900	102	607	6	AM	1	536
901	1107	1142	6	AM	1	438
902	172	324	6	AM	1	567
903	318	342	6	AM	1	489
904	1089	1038	6	AM	1	425
905	427	398	6	AM	1	547
906	43	130	6	AM	1	396
907	130	214	6	AM	1	450
908	214	43	6	AM	1	524
909	3876	993	6	AM	1	507
910	830	585	6	AM	1	467
911	427	1403	6	AM	1	556
912	1552	305	6	AM	1	572
913	550	317	6	AM	1	428
914	1688	1609	6	AM	1	508
915	134	406	6	AM	1	411
916	1308	1603	6	AM	1	505
917	427	613	6	AM	1	538
918	3800	485	6	AM	1	483
919	429	165	6	AM	1	549
920	322	497	6	AM	1	432
921	427	1042	6	AM	1	502
922	1552	615	6	AM	1	517
923	1556	530	6	AM	1	435
924	324	438	6	AM	1	403
925	242	140	6	AM	1	542
926	324	573	6	AM	1	396
927	1473	1574	6	AM	1	467
928	324	628	6	AM	1	500
929	319	1504	6	AM	1	501
930	168	1537	6	AM	1	595
931	699	628	6	AM	1	534
932	324	282	6	AM	1	469
933	321	441	6	AM	1	537
934	3897	482	6	AM	1	498
935	3798	1494	6	AM	1	401
936	3812	1665	6	AM	1	447
937	1092	1078	6	AM	1	455
938	3800	815	6	AM	1	472
939	427	485	6	AM	1	491
940	136	45	6	AM	1	414
941	3800	649	6	AM	1	468
942	324	425	6	AM	1	575
943	1105	1073	6	AM	1	536
944	3818	1710	6	AM	1	532
945	268	258	6	AM	1	502
946	427	499	6	AM	1	470
947	550	901	6	AM	1	428
948	254	334	6	AM	1	434
949	324	724	6	AM	1	520
950	323	501	6	AM	1	547
951	1474	1548	6	AM	1	586
952	1458	1424	6	AM	1	493
953	3821	485	6	AM	1	473
954	427	649	6	AM	1	509
955	166	256	6	AM	1	421
956	232	305	6	AM	1	516
957	471	425	6	AM	1	485
958	1121	1089	6	AM	1	538
959	320	406	6	AM	1	529
960	428	388	6	AM	1	489
961	429	304	6	AM	1	404
962	140	1832	6	AM	1	553
963	161	1666	6	AM	1	611
964	3808	1671	6	AM	1	490
965	324	45	6	AM	1	445
966	92	472	6	AM	1	448
967	423	550	6	AM	1	379
968	808	896	6	AM	1	515
969	3824	1881	6	AM	1	470
970	324	510	6	AM	1	455
971	1720	1691	6	AM	1	440
972	3790	1410	6	AM	1	467
973	442	515	6	AM	1	519
974	404	513	6	AM	1	460
975	321	404	6	AM	1	435
976	1329	573	6	AM	1	580
977	428	364	6	AM	1	459
978	364	428	6	AM	1	515
979	86	244	6	AM	1	541
980	39	327	6	AM	1	554
981	1781	1730	6	AM	1	555
982	244	141	6	AM	1	469
983	553	612	6	AM	1	550
984	3859	504	6	AM	1	491
985	1245	771	6	AM	1	446
986	771	497	6	AM	1	568
987	1241	1329	6	AM	1	484
988	91	143	6	AM	1	550
989	135	240	6	AM	1	565
990	604	657	6	AM	1	547
991	239	267	6	AM	1	490
992	427	485	6	AM	1	515
993	1468	1481	6	AM	1	446
994	80	63	6	AM	1	506
995	314	461	6	AM	1	444
996	428	267	6	AM	1	498
997	171	992	6	AM	1	475
998	144	327	6	AM	1	462
999	3813	1720	6	AM	1	518
1000	90	9	6	AM	1	426
1001	9	90	6	AM	1	568
1002	550	982	6	AM	1	447
1003	3816	205	6	AM	1	525
1004	93	732	6	AM	1	469
1005	90	176	6	AM	1	545
1006	322	497	6	AM	1	435
1007	468	671	6	AM	1	456
1008	354	468	6	AM	1	541
1009	426	305	6	AM	1	553
1010	384	323	6	AM	1	482
1011	268	133	6	AM	1	538
1012	427	523	6	AM	1	477
1013	1832	209	6	AM	1	478
1014	313	438	6	AM	1	492
1015	550	649	6	AM	1	494
1016	90	31	6	AM	1	498
1017	550	611	6	AM	1	465
1018	611	758	6	AM	1	570
1019	1781	1548	6	AM	1	469
1020	3808	370	6	AM	1	519
1021	3793	469	6	AM	1	487
1022	90	192	6	AM	1	532
1023	3781	1118	6	AM	1	512
1024	176	91	6	AM	1	439
1025	3821	307	6	AM	1	429
1026	1514	1552	6	AM	1	460
1027	471	427	6	AM	1	494
1028	91	317	6	AM	1	487
1029	316	363	6	AM	1	559
1030	1162	1354	6	AM	1	536
1031	316	1665	6	AM	1	473
1032	90	642	6	AM	1	521
1033	577	24	6	AM	1	448
1034	358	190	6	AM	1	458
1035	316	1137	6	AM	1	592
1036	316	430	6	AM	1	524
1037	229	91	6	AM	1	523
1038	80	142	6	AM	1	538
1039	42	91	6	AM	1	431
1040	550	305	6	AM	1	381
1041	91	177	6	AM	1	472
1042	1637	213	6	AM	1	430
1043	313	310	6	AM	1	437
1044	3800	512	6	AM	1	468
1045	362	547	6	AM	1	449
1046	503	1596	6	AM	1	444
1047	1596	565	6	AM	1	578
1048	272	391	6	AM	1	429
1049	391	272	6	AM	1	506
1050	365	557	6	AM	1	441
1051	79	1875	6	AM	1	467
1052	550	704	6	AM	1	506
1053	431	541	6	AM	1	553
1054	573	71	6	AM	1	462
1055	1458	1354	6	AM	1	447
1056	80	1839	6	AM	1	443
1057	1857	1752	6	AM	1	488
1058	167	267	6	AM	1	551
1059	3822	573	6	AM	1	540
1060	269	134	6	AM	1	388
1061	284	530	6	AM	1	434
1062	3802	1593	6	AM	1	446
1063	628	425	6	AM	1	517
1064	89	5	6	AM	1	517
1065	82	122	6	AM	1	417
1066	130	316	6	AM	1	533
1067	443	638	6	AM	1	558
1068	3798	1547	6	AM	1	422
1069	313	512	6	AM	1	388
1070	3822	305	6	AM	1	561
1071	1477	475	6	AM	1	516
1072	3790	1337	6	AM	1	428
1073	3800	573	6	AM	1	433
1074	316	43	6	AM	1	487
1075	613	305	6	AM	1	545
1076	3800	502	6	AM	1	432
1077	80	1542	6	AM	1	616
1078	272	72	6	AM	1	442
1079	427	305	6	AM	1	479
1080	556	510	6	AM	1	554
1081	313	562	6	AM	1	551
1082	134	258	6	AM	1	478
1083	427	671	6	AM	1	542
1084	1509	278	6	AM	1	477
1085	1454	1462	6	AM	1	449
1086	316	422	6	AM	1	478
1087	1447	566	6	AM	1	439
1088	3798	1494	6	AM	1	484
1089	547	321	6	AM	1	511
1090	341	539	6	AM	1	505
1091	1871	67	6	AM	1	440
1092	402	584	6	AM	1	567
1093	1196	1217	6	AM	1	529
1094	248	336	6	AM	1	471
1095	95	573	6	AM	1	444
1096	753	887	6	AM	1	509
1097	96	218	6	AM	1	477
1098	1181	1203	6	AM	1	508
1099	1550	728	6	AM	1	506
1100	847	649	6	AM	1	488
1101	3811	1675	6	AM	1	473
1102	1477	1468	6	AM	1	509
1103	165	456	6	AM	1	439
1104	273	305	6	AM	1	399
1105	3895	1477	6	AM	1	426
1106	312	530	6	AM	1	497
1107	1660	1625	6	AM	1	488
1108	241	234	6	AM	1	440
1109	549	305	6	AM	1	427
1110	94	179	6	AM	1	519
1111	1456	1557	6	AM	1	561
1112	3821	424	6	AM	1	585
1113	1671	471	6	AM	1	514
1114	3799	1769	6	AM	1	517
1115	550	12	6	AM	1	445
1116	649	550	6	AM	1	525
1117	690	515	6	AM	1	429
1118	94	119	6	AM	1	538
1119	3822	73	6	AM	1	457
1120	3751	922	6	AM	1	461
1121	1558	1514	6	AM	1	541
1122	3818	1795	6	AM	1	478
1123	462	573	6	AM	1	405
1124	462	1398	6	AM	1	586
1125	3872	515	6	AM	1	563
1126	1397	583	6	AM	1	462
1127	550	457	6	AM	1	468
1128	97	792	6	AM	1	484
1129	1092	1078	6	AM	1	526
1130	1078	1092	6	AM	1	568
1131	241	384	6	AM	1	472
1132	1477	1792	6	AM	1	485
1133	1477	1514	6	AM	1	424
1134	1514	1557	6	AM	1	467
1135	66	494	6	AM	1	459
1136	323	509	6	AM	1	464
1137	3856	507	6	AM	1	509
1138	3813	1698	6	AM	1	568
1139	1870	383	6	AM	1	499
1140	3806	1637	6	AM	1	491
1141	547	418	6	AM	1	404
1142	428	316	6	AM	1	444
1143	1454	554	6	AM	1	439
1144	99	815	6	AM	1	460
1145	574	991	6	AM	1	430
1146	916	1411	6	AM	1	455
1147	310	726	6	AM	1	455
1148	805	589	6	AM	1	441
1149	307	435	6	AM	1	440
1150	100	186	6	AM	1	468
1151	186	429	6	AM	1	528
1152	3818	1796	6	AM	1	422
1153	285	991	6	AM	1	426
1154	204	219	6	AM	1	439
1155	234	443	6	AM	1	512
1156	98	829	6	AM	1	453
1157	280	535	6	AM	1	427
1158	398	482	6	AM	1	484
1159	100	289	6	AM	1	554
1160	1540	620	6	AM	1	484
1161	309	446	6	AM	1	554
1162	101	305	6	AM	1	537
1163	429	305	6	AM	1	482
1164	99	264	6	AM	1	476
1165	100	305	6	AM	1	505
1166	305	407	6	AM	1	562
1167	307	573	6	AM	1	448
1168	427	254	6	AM	1	437
1169	102	1839	6	AM	1	512
1170	307	175	6	AM	1	438
1171	422	483	6	AM	1	552
1172	1473	1561	6	AM	1	488
1173	167	493	6	AM	1	454
1174	982	566	6	AM	1	427
1175	246	305	6	AM	1	440
1176	3821	304	6	AM	1	479
1177	3822	572	6	AM	1	508
1178	427	69	6	AM	1	410
1179	549	1854	6	AM	1	487
1180	1164	1150	6	AM	1	570
1181	428	538	6	AM	1	512
1182	428	365	6	AM	1	527
1183	1859	729	6	AM	1	584
1184	3797	1509	6	AM	1	530
1185	550	100	6	AM	1	566
1186	1163	1107	6	AM	1	435
1187	402	182	6	AM	1	491
1188	231	1539	6	AM	1	563
1189	638	464	6	AM	1	562
1190	550	1516	6	AM	1	494
1191	309	1604	6	AM	1	582
1192	516	589	6	AM	1	565
1193	2011	573	6	AM	1	529
1194	427	220	6	AM	1	540
1195	1552	1570	6	AM	1	442
1196	220	493	6	AM	1	434
1197	233	322	6	AM	1	527
1198	280	535	6	AM	1	461
1199	812	305	6	AM	1	559
1200	3795	962	6	AM	1	492
1201	307	438	6	AM	1	535
1202	1970	488	6	AM	1	430
1203	738	540	6	AM	1	537
1204	341	443	6	AM	1	505
1205	1978	1445	6	AM	1	529
1206	173	515	6	AM	1	536
1207	427	521	6	AM	1	476
1208	3800	602	6	AM	1	429
1209	428	86	6	AM	1	500
1210	3821	304	6	AM	1	481
1211	410	617	6	AM	1	389
1212	617	1676	6	AM	1	456
1213	113	313	6	AM	1	529
1214	44	7	6	AM	1	429
1215	307	513	6	AM	1	534
1216	3822	453	6	AM	1	433
1217	173	1615	6	AM	1	581
1218	5	3824	6	AM	1	523
1219	3800	529	6	AM	1	452
1220	427	629	6	AM	1	425
1221	234	39	6	AM	1	437
1222	1966	1448	6	AM	1	490
1223	264	402	6	AM	1	434
1224	20	407	6	AM	1	478
1225	1170	1156	6	AM	1	447
1226	310	324	6	AM	1	453
1227	324	522	6	AM	1	519
1228	3822	519	6	AM	1	493
1229	116	138	6	AM	1	423
1230	429	268	6	AM	1	428
1231	3798	1549	6	AM	1	519
1232	2060	1242	6	AM	1	446
1233	437	499	6	AM	1	530
1234	17	1853	6	AM	1	419
1235	893	945	6	AM	1	501
1236	17	25	6	AM	1	555
1237	3793	566	6	AM	1	423
1238	427	471	6	AM	1	501
1239	307	69	6	AM	1	506
1240	119	87	6	AM	1	445
1241	89	213	6	AM	1	556
1242	1431	515	6	AM	1	447
1243	280	500	6	AM	1	473
1244	310	522	6	AM	1	471
1245	307	135	6	AM	1	462
1246	17	48	6	AM	1	506
1247	186	278	6	AM	1	527
1248	3821	335	6	AM	1	453
1249	222	1934	6	AM	1	496
1250	186	1862	6	AM	1	456
1251	3821	305	6	AM	1	439
1252	3758	1651	6	AM	1	476
1253	224	579	6	AM	1	489
1254	579	224	6	AM	1	549
1255	1745	1890	6	AM	1	593
1256	186	13	6	AM	1	512
1257	428	723	6	AM	1	433
1258	723	428	6	AM	1	552
1259	427	1549	6	AM	1	529
1260	220	995	6	AM	1	428
1261	309	324	6	AM	1	486
1262	121	248	6	AM	1	556
1263	307	573	6	AM	1	487
1264	1630	309	6	AM	1	490
1265	309	514	6	AM	1	515
1266	3894	1587	6	AM	1	503
1267	3821	529	6	AM	1	416
1268	43	1469	6	AM	1	480
1269	447	702	6	AM	1	473
1270	581	590	6	AM	1	513
1271	122	354	6	AM	1	552
1272	304	529	6	AM	1	556
1273	428	314	6	AM	1	497
1274	216	493	6	AM	1	496
1275	307	514	6	AM	1	432
1276	1665	1636	6	AM	1	421
1277	317	531	6	AM	1	544
1278	34	397	6	AM	1	411
1279	182	556	6	AM	1	520
1280	1103	1123	6	AM	1	421
1281	17	312	6	AM	1	529
1282	20	14	6	AM	1	483
1283	429	319	6	AM	1	558
1284	573	397	6	AM	1	516
1285	278	201	6	AM	1	497
1286	128	449	6	AM	1	502
1287	123	1833	6	AM	1	567
1288	3895	1445	6	AM	1	472
1289	1799	1723	6	AM	1	478
1290	123	864	6	AM	1	605
1291	550	403	6	AM	1	434
1292	429	219	6	AM	1	512
1293	307	90	6	AM	1	509
1294	128	87	6	AM	1	548
1295	425	608	6	AM	1	537
1296	3798	1588	6	AM	1	467
1297	212	500	6	AM	1	527
1298	550	1506	6	AM	1	532
1299	125	496	6	AM	1	563
1300	324	584	6	AM	1	443
1301	3800	568	6	AM	1	536
1302	128	1877	6	AM	1	494
1303	128	422	6	AM	1	436
1304	67	177	6	AM	1	451
1305	137	70	6	AM	1	391
1306	70	48	6	AM	1	480
1307	48	125	6	AM	1	508
1308	3813	1733	6	AM	1	447
1309	90	1880	6	AM	1	465
1310	551	70	6	AM	1	553
1311	402	112	6	AM	1	428
1312	629	529	6	AM	1	512
1313	15	1239	6	AM	1	497
1314	13	1858	6	AM	1	443
1315	427	305	6	AM	1	546
1316	3804	1587	6	AM	1	538
1317	128	625	6	AM	1	508
1318	24	1820	6	AM	1	416
1319	429	878	6	AM	1	560
1320	282	432	6	AM	1	533
1321	436	390	6	AM	1	463
1322	59	219	6	AM	1	504
1323	191	174	6	AM	1	514
1324	1784	1796	6	AM	1	453
1325	429	666	6	AM	1	473
1326	172	565	6	AM	1	472
1327	1415	1003	6	AM	1	647
1328	428	309	6	AM	1	521
1329	67	493	6	AM	1	481
1330	3887	633	6	AM	1	501
1331	349	485	6	AM	1	567
1332	427	958	6	AM	1	575
1333	304	1836	6	AM	1	579
1334	1298	1058	6	AM	1	442
1335	398	493	6	AM	1	499
1336	242	130	6	AM	1	526
1337	1153	1072	6	AM	1	439
1338	753	863	6	AM	1	511
1339	549	513	6	AM	1	505
1340	282	515	6	AM	1	465
1341	11	410	6	AM	1	571
1342	282	483	6	AM	1	468
1343	550	305	6	AM	1	439
1344	282	1603	6	AM	1	452
1345	589	324	6	AM	1	525
1346	1878	73	6	AM	1	528
1347	718	55	6	AM	1	518
1348	304	20	6	AM	1	434
1349	3821	318	6	AM	1	505
1350	1791	1707	6	AM	1	476
1351	3758	570	6	AM	1	474
1352	304	387	6	AM	1	412
1353	282	407	6	AM	1	461
1354	407	465	6	AM	1	509
1355	304	579	6	AM	1	502
1356	1973	573	6	AM	1	475
1357	282	651	6	AM	1	412
1358	431	611	6	AM	1	467
1359	611	503	6	AM	1	484
1360	1034	1069	6	AM	1	522
1361	166	79	6	AM	1	566
1362	429	305	6	AM	1	529
1363	3822	430	6	AM	1	550
1364	197	671	6	AM	1	512
1365	304	588	6	AM	1	508
1366	428	1506	6	AM	1	486
1367	135	163	6	AM	1	390
1368	172	284	6	AM	1	576
1369	1600	443	6	AM	1	588
1370	284	311	6	AM	1	492
1371	1976	503	6	AM	1	476
1372	470	232	6	AM	1	555
1373	1123	1142	6	AM	1	465
1374	1142	1123	6	AM	1	519
1375	1930	1400	6	AM	1	484
1376	1336	912	6	AM	1	507
1377	1452	321	6	AM	1	466
1378	304	430	6	AM	1	568
1379	427	485	6	AM	1	535
1380	67	429	6	AM	1	541
1381	92	184	6	AM	1	481
1382	363	428	6	AM	1	431
1383	1748	1717	6	AM	1	465
1384	1717	1700	6	AM	1	486
1385	1700	1691	6	AM	1	543
1386	282	438	6	AM	1	541
1387	304	201	6	AM	1	430
1388	201	1799	6	AM	1	585
1389	202	566	6	AM	1	437
1390	274	1654	6	AM	1	579
1391	3872	529	6	AM	1	533
1392	3800	540	6	AM	1	417
1393	32	89	6	AM	1	503
1394	314	305	6	AM	1	465
1395	1511	624	6	AM	1	400
1396	624	715	6	AM	1	446
1397	282	134	6	AM	1	521
1398	34	1878	6	AM	1	502
1399	314	1872	6	AM	1	466
1400	1436	1795	6	AM	1	544
1401	3786	1045	6	AM	1	448
1402	141	78	6	AM	1	407
1403	3820	727	6	AM	1	462
1404	315	611	6	AM	1	494
1405	335	258	6	AM	1	522
1406	297	313	6	AM	1	447
1407	551	210	6	AM	1	439
1408	141	354	6	AM	1	568
1409	317	471	6	AM	1	420
1410	512	1546	6	AM	1	511
1411	160	401	6	AM	1	463
1412	629	330	6	AM	1	467
1413	550	529	6	AM	1	455
1414	141	358	6	AM	1	474
1415	314	1603	6	AM	1	512
1416	318	637	6	AM	1	424
1417	35	1871	6	AM	1	559
1418	550	529	6	AM	1	500
1419	3897	207	6	AM	1	427
1420	1563	1504	6	AM	1	485
1421	425	523	6	AM	1	442
1422	314	305	6	AM	1	501
1423	315	499	6	AM	1	516
1424	165	79	6	AM	1	564
1425	248	296	6	AM	1	460
1426	1468	1519	6	AM	1	433
1427	472	621	6	AM	1	447
1428	317	305	6	AM	1	483
1429	3800	590	6	AM	1	516
1430	1855	515	6	AM	1	493
1431	318	207	6	AM	1	500
1432	38	85	6	AM	1	463
1433	566	479	6	AM	1	388
1434	77	317	6	AM	1	439
1435	3869	550	6	AM	1	397
1436	145	295	6	AM	1	427
1437	315	305	6	AM	1	443
1438	426	403	6	AM	1	454
1439	318	1545	6	AM	1	438
1440	3800	482	6	AM	1	578
1441	315	437	6	AM	1	536
1442	426	499	6	AM	1	517
1443	31	1882	6	AM	1	541
1444	314	569	6	AM	1	492
1445	30	91	6	AM	1	473
1446	148	113	6	AM	1	524
1447	3813	1545	6	AM	1	526
1448	3793	507	6	AM	1	556
1449	318	431	6	AM	1	544
1450	1611	771	6	AM	1	501
1451	1793	1778	6	AM	1	561
1452	554	509	6	AM	1	495
1453	1076	1012	6	AM	1	555
1454	3793	521	6	AM	1	503
1455	412	324	6	AM	1	421
1456	3824	1841	6	AM	1	497
1457	3800	1612	6	AM	1	543
1458	28	1538	6	AM	1	558
1459	180	300	6	AM	1	469
1460	318	499	6	AM	1	439
1461	258	338	6	AM	1	449
1462	3876	904	6	AM	1	525
1463	1884	1810	6	AM	1	471
1464	25	284	6	AM	1	432
1465	284	25	6	AM	1	518
1466	3798	1543	6	AM	1	562
1467	314	512	6	AM	1	472
1468	1415	954	6	AM	1	448
1469	954	1412	6	AM	1	535
1470	248	261	6	AM	1	452
1471	425	751	6	AM	1	464
1472	3793	360	6	AM	1	432
1473	20	61	6	AM	1	565
1474	202	296	6	AM	1	432
1475	3781	1007	6	AM	1	450
1476	3800	1558	6	AM	1	427
1477	245	264	6	AM	1	543
1478	3806	1545	6	AM	1	496
1479	245	228	6	AM	1	437
1480	202	535	6	AM	1	422
1481	312	554	6	AM	1	432
1482	1652	1501	6	AM	1	517
1483	18	305	6	AM	1	465
1484	18	25	6	AM	1	403
1485	318	515	6	AM	1	438
1486	24	224	6	AM	1	584
1487	23	356	6	AM	1	478
1488	3798	1545	6	AM	1	471
1489	246	234	6	AM	1	503
1490	551	225	6	AM	1	449
1491	246	322	6	AM	1	386
1492	650	237	6	AM	1	560
1493	1348	520	6	AM	1	536
1494	318	305	6	AM	1	523
1495	248	150	6	AM	1	416
1496	150	39	6	AM	1	504
1497	39	161	6	AM	1	547
1498	3806	1929	6	AM	1	431
1499	3800	922	6	AM	1	470
1500	425	491	6	AM	1	524
1501	316	433	6	AM	1	490
1502	161	176	6	AM	1	490
1503	295	281	6	AM	1	472
1504	318	480	6	AM	1	467
1505	553	446	6	AM	1	489
1506	3813	1550	6	AM	1	520
1507	248	166	6	AM	1	425
1508	3793	1512	6	AM	1	452
1509	554	515	6	AM	1	459
1510	165	1877	6	AM	1	444
1511	1877	165	6	AM	1	557
1512	426	313	6	AM	1	407
1513	313	426	6	AM	1	522
1514	495	266	6	AM	1	554
1515	1509	728	6	AM	1	582
1516	629	473	6	AM	1	478
1517	1428	524	6	AM	1	466
1518	553	538	6	AM	1	502
1519	60	242	6	AM	1	440
1520	363	573	6	AM	1	429
1521	345	540	6	AM	1	562
1522	554	538	6	AM	1	484
1523	3793	578	6	AM	1	470
1524	561	1537	6	AM	1	548
1525	1733	1729	6	AM	1	519
1526	3822	497	6	AM	1	519
1527	447	670	6	AM	1	492
1528	250	328	6	AM	1	512
1529	425	500	6	AM	1	547
1530	1552	1615	6	AM	1	430
1531	250	341	6	AM	1	532
1532	554	97	6	AM	1	481
1533	3876	994	6	AM	1	520
1534	394	363	6	AM	1	439
1535	363	305	6	AM	1	464
1536	67	1824	6	AM	1	527
1537	49	41	6	AM	1	461
1538	298	305	6	AM	1	546
1539	409	738	6	AM	1	488
1540	248	232	6	AM	1	546
1541	3822	454	6	AM	1	531
1542	564	504	6	AM	1	526
1543	3814	60	6	AM	1	576
1544	347	504	6	AM	1	480
1545	425	521	6	AM	1	398
1546	1684	1932	6	AM	1	529
1547	3813	493	6	AM	1	495
1548	3816	898	6	AM	1	519
1549	566	382	6	AM	1	565
1550	1884	1549	6	AM	1	523
1551	426	478	6	AM	1	435
1552	547	321	6	AM	1	422
1553	296	326	6	AM	1	548
1554	248	339	6	AM	1	440
1555	339	248	6	AM	1	535
1556	163	806	6	AM	1	524
1557	242	448	6	AM	1	486
1558	425	671	6	AM	1	531
1559	556	240	6	AM	1	504
1560	392	443	6	AM	1	522
1561	3800	1468	6	AM	1	479
1562	163	1848	6	AM	1	551
1563	163	79	6	AM	1	462
1564	47	1852	6	AM	1	494
1565	48	343	6	AM	1	530
1566	41	382	6	AM	1	551
1567	48	735	6	AM	1	437
1568	735	48	6	AM	1	541
1569	1807	19	6	AM	1	534
1570	713	548	6	AM	1	428
1571	3758	649	6	AM	1	507
1572	1870	70	6	AM	1	475
1573	70	214	6	AM	1	524
1574	48	588	6	AM	1	558
1575	48	454	6	AM	1	514
1576	767	671	6	AM	1	452
1577	3800	505	6	AM	1	526
1578	3798	1494	6	AM	1	510
1579	3815	384	6	AM	1	448
1580	48	1822	6	AM	1	583
1581	3793	514	6	AM	1	438
1582	1356	1602	6	AM	1	556
1583	3808	573	6	AM	1	468
1584	159	347	6	AM	1	560
1585	305	369	6	AM	1	498
1586	553	1796	6	AM	1	483
1587	65	13	6	AM	1	532
1588	96	908	6	AM	1	474
1589	649	564	6	AM	1	449
1590	3765	1065	6	AM	1	468
1591	67	496	6	AM	1	519
1592	426	610	6	AM	1	547
1593	236	397	6	AM	1	436
1594	3822	485	6	AM	1	443
1595	73	503	6	AM	1	535
1596	369	305	6	AM	1	468
1597	699	656	6	AM	1	527
1598	239	246	6	AM	1	398
1599	246	395	6	AM	1	437
1600	395	470	6	AM	1	551
1601	425	289	6	AM	1	574
1602	426	1576	6	AM	1	471
1603	71	77	6	AM	1	458
1604	286	423	6	AM	1	494
1605	829	671	6	AM	1	507
1606	3804	458	6	AM	1	455
1607	332	607	6	AM	1	415
1608	324	566	6	AM	1	423
1609	47	424	6	AM	1	559
1610	391	453	6	AM	1	429
1611	239	39	6	AM	1	441
1612	39	239	6	AM	1	508
1613	243	84	6	AM	1	431
1614	84	243	6	AM	1	485
1615	1514	1612	6	AM	1	453
1616	31	130	6	AM	1	515
1617	3803	1585	6	AM	1	488
1618	554	513	6	AM	1	499
1619	3793	572	6	AM	1	496
1620	77	7	6	AM	1	522
1621	585	712	6	AM	1	464
1622	3798	1503	6	AM	1	413
1623	3800	1454	6	AM	1	446
1624	553	649	6	AM	1	557
1625	236	270	6	AM	1	491
1626	3793	499	6	AM	1	460
1627	358	758	6	AM	1	426
1628	758	773	6	AM	1	543
1629	360	485	6	AM	1	524
1630	1263	2009	6	AM	1	479
1631	447	573	6	AM	1	425
1632	438	524	6	AM	1	491
1633	3872	573	6	AM	1	505
1634	554	324	6	AM	1	418
1635	682	704	6	AM	1	482
1636	3896	1932	6	AM	1	518
1637	1512	1544	6	AM	1	446
1638	236	281	6	AM	1	442
1639	281	236	6	AM	1	538
1640	3790	1306	6	AM	1	516
1641	426	573	6	AM	1	415
1642	1759	1795	6	AM	1	507
1643	1831	1847	6	AM	1	560
1644	3793	530	6	AM	1	486
1645	77	114	6	AM	1	425
1646	246	121	6	AM	1	436
1647	237	561	6	AM	1	489
1648	426	573	6	AM	1	519
1649	341	472	6	AM	1	476
1650	171	1539	6	AM	1	447
1651	425	997	6	AM	1	552
1652	234	392	6	AM	1	557
1653	233	510	6	AM	1	462
1654	451	352	6	AM	1	409
1655	3900	959	6	AM	1	507
1656	41	30	6	AM	1	430
1657	656	1222	6	AM	1	491
1658	3793	499	6	AM	1	490
1659	3812	1715	6	AM	1	470
1660	739	797	6	AM	1	463
1661	341	519	6	AM	1	540
1662	179	307	6	AM	1	552
1663	411	213	6	AM	1	497
1664	186	277	6	AM	1	420
1665	175	70	6	AM	1	481
1666	443	282	6	AM	1	486
1667	282	180	6	AM	1	504
1668	242	373	6	AM	1	543
1669	1543	583	6	AM	1	561
1670	723	221	6	AM	1	470
1671	714	681	6	AM	1	480
1672	1778	1804	6	AM	1	527
1673	175	281	6	AM	1	546
1674	212	447	6	AM	1	489
1675	175	490	6	AM	1	459
1676	84	352	6	AM	1	492
1677	631	829	6	AM	1	561
1678	3787	803	6	AM	1	515
1679	282	1074	6	AM	1	505
1680	3808	287	6	AM	1	584
1681	285	511	6	AM	1	452
1682	425	511	6	AM	1	528
1683	177	296	6	AM	1	517
1684	566	322	6	AM	1	403
1685	86	170	6	AM	1	492
1686	3793	316	6	AM	1	427
1687	175	307	6	AM	1	562
1688	554	760	6	AM	1	550
1689	1449	524	6	AM	1	493
1690	600	299	6	AM	1	515
1691	3757	1026	6	AM	1	462
1692	624	285	6	AM	1	544
1693	1431	51	6	AM	1	485
1694	621	499	6	AM	1	454
1695	554	387	6	AM	1	423
1696	425	324	6	AM	1	556
1697	554	259	6	AM	1	562
1698	578	726	6	AM	1	407
1699	3800	497	6	AM	1	443
1700	285	565	6	AM	1	518
1701	832	573	6	AM	1	501
1702	343	512	6	AM	1	462
1703	3786	972	6	AM	1	552
1704	343	336	6	AM	1	489
1705	485	386	6	AM	1	546
1706	3811	480	6	AM	1	554
1707	1769	1732	6	AM	1	538
1708	402	503	6	AM	1	472
1709	1431	1426	6	AM	1	468
1710	1426	556	6	AM	1	563
1711	62	1587	6	AM	1	530
1712	425	521	6	AM	1	468
1713	942	890	6	AM	1	539
1714	506	599	6	AM	1	470
1715	1550	505	6	AM	1	426
1716	1639	1589	6	AM	1	510
1717	1589	1639	6	AM	1	563
1718	3822	573	6	AM	1	422
1719	425	431	6	AM	1	441
1720	495	534	6	AM	1	487
1721	3808	1568	6	AM	1	564
1722	615	259	6	AM	1	534
1723	3784	1733	6	AM	1	446
1724	3799	1733	6	AM	1	457
1725	428	513	6	AM	1	526
1726	3811	1676	6	AM	1	417
1727	47	3	6	AM	1	431
1728	68	196	6	AM	1	444
1729	179	1859	6	AM	1	513
1730	3822	530	6	AM	1	507
1731	70	71	6	AM	1	553
1732	70	222	6	AM	1	534
1733	281	549	6	AM	1	487
1734	93	443	6	AM	1	457
1735	220	1502	6	AM	1	476
1736	553	167	6	AM	1	467
1737	398	309	6	AM	1	453
1738	220	574	6	AM	1	486
1739	1449	1548	6	AM	1	582
1740	3781	1163	6	AM	1	455
1741	661	769	6	AM	1	541
1742	1449	1550	6	AM	1	424
1743	64	643	6	AM	1	518
1744	3787	861	6	AM	1	430
